uid,x,y
90989,197,84
90990,124,137
90991,166,15
90992,122,89
90993,94,84
90994,165,62
90995,153,81
90996,125,55
90997,114,20
90998,189,15
90999,51,174
91000,191,40
91001,144,115
91002,114,59
91003,145,69
91004,155,107
91005,83,85
91006,126,70
91007,160,113
91008,151,101
91009,169,63
91010,119,125
91011,135,62
91012,74,12
91013,90,133
91014,52,174
91015,160,65
91016,112,40
91017,101,133
91018,94,20
91019,125,123
91020,157,64
91021,114,126
91022,139,53
91023,107,120
91024,124,100
91025,154,51
91026,97,117
91027,121,50
91028,132,84
91029,113,102
91030,77,26
91031,136,89
91032,153,82
91033,166,63
91034,125,69
91035,153,93
91036,113,32
91037,66,17
91038,137,109
91039,100,73
91040,139,84
91041,58,178
91042,115,96
91043,71,17
91044,111,149
91045,170,82
91046,84,91
91047,91,21
91048,188,51
91049,123,110
91050,88,104
91051,129,63
91052,136,45
91053,186,103
91054,165,51
91055,119,86
91056,76,84
91057,132,103
91058,135,72
91059,114,16
91060,119,69
91061,96,102
91062,102,102
91063,139,94
91064,106,102
91065,149,120
91066,98,127
91067,94,24
91068,103,78
91069,43,184
91070,13,8
91071,115,82
91072,163,180
91073,93,21
91074,158,51
91075,135,87
91076,177,45
91077,95,131
91078,79,85
91079,94,135
91080,112,91
91081,122,90
91082,171,150
91083,88,26
91084,63,140
91085,110,102
91086,182,74
91087,133,86
91088,138,75
91089,122,132
91090,119,105
91091,84,134
91092,49,180
91093,134,101
91094,26,150
91095,144,76
91096,127,60
91097,150,47
91098,121,130
91099,81,70
91100,163,61
91101,98,19
91102,136,81
91103,142,85
91104,99,133
91105,77,111
91106,141,95
91107,191,107
91108,167,25
91109,130,57
91110,122,119
91111,140,79
91112,127,109
91113,90,132
91114,86,84
91115,64,172
91116,124,98
91117,68,16
91118,98,73
91119,98,98
91120,78,120
91121,124,71
91122,94,26
91123,125,84
91124,73,105
91125,150,149
91126,173,116
91127,107,15
91128,158,74
91129,172,119
91130,161,60
91131,115,104
91132,104,107
91133,89,1
91134,86,12
91135,130,90
91136,165,71
91137,196,125
91138,177,89
91139,144,108
91140,183,62
91141,76,15
91142,71,118
91143,166,44
91144,187,111
91145,173,129
91146,109,117
91147,135,100
91148,127,101
91149,137,87
91150,113,41
91151,78,67
91152,124,84
91153,173,81
91154,184,128
91155,35,162
91156,124,83
91157,92,134
91158,182,53
91159,192,55
91160,25,120
91161,154,76
91162,97,26
91163,145,76
91164,51,182
91165,162,83
91166,66,140
91167,110,103
91168,102,91
91169,81,90
91170,156,86
91171,167,48
91172,68,169
91173,124,91
91174,128,100
91175,103,32
91176,158,92
91177,183,35
91178,65,182
91179,62,106
91180,66,142
91181,141,96
91182,66,181
91183,135,67
91184,133,74
91185,64,109
91186,126,74
91187,179,51
91188,150,101
91189,190,53
91190,139,80
91191,119,34
91192,193,46
91193,174,121
91194,172,25
91195,44,178
91196,122,7
91197,176,68
91198,127,44
91199,102,111
91200,111,82
91201,188,173
91202,173,93
91203,91,5
91204,117,127
91205,166,23
91206,105,35
91207,100,25
91208,125,54
91209,122,74
91210,174,80
91211,51,4
91212,140,72
91213,190,42
91214,144,97
91215,168,40
91216,166,61
91217,124,88
91218,187,100
91219,113,130
91220,14,4
91221,107,117
91222,1,38
91223,188,123
91224,122,44
91225,50,177
91226,66,117
91227,104,38
91228,155,64
91229,88,66
91230,119,106
91231,123,90
91232,53,182
91233,175,17
91234,199,60
91235,131,82
91236,116,24
91237,170,57
91238,125,94
91239,116,132
91240,147,86
91241,194,11
91242,115,87
91243,63,163
91244,132,81
91245,78,125
91246,158,46
91247,119,94
91248,96,136
91249,156,88
91250,135,76
91251,160,88
91252,168,60
91253,130,84
91254,168,64
91255,177,34
91256,78,112
91257,121,49
91258,131,92
91259,124,79
91260,143,88
91261,105,90
91262,71,3
91263,80,197
91264,135,72
91265,163,138
91266,113,84
91267,157,74
91268,144,118
91269,155,94
91270,79,86
91271,167,149
91272,179,57
91273,148,78
91274,182,71
91275,86,118
91276,97,93
91277,141,87
91278,185,77
91279,10,21
91280,183,52
91281,107,80
91282,138,105
91283,119,57
91284,62,170
91285,149,76
91286,139,89
91287,174,48
91288,188,113
91289,93,84
91290,182,83
91291,61,139
91292,99,102
91293,168,125
91294,135,77
91295,69,183
91296,144,22
91297,191,104
91298,111,90
91299,141,84
91300,182,100
91301,91,26
91302,154,62
91303,2,46
91304,93,138
91305,123,98
91306,118,118
91307,96,71
91308,112,100
91309,190,12
91310,101,98
91311,127,89
91312,146,89
91313,50,177
91314,182,36
91315,183,149
91316,159,93
91317,63,118
91318,117,93
91319,126,94
91320,173,63
91321,77,123
91322,137,60
91323,85,132
91324,131,115
91325,111,89
91326,166,43
91327,16,1
91328,64,176
91329,153,103
91330,128,81
91331,140,118
91332,97,113
91333,136,102
91334,116,127
91335,136,81
91336,135,75
91337,146,94
91338,112,134
91339,171,82
91340,115,28
91341,65,150
91342,179,61
91343,125,125
91344,136,96
91345,83,1
91346,144,50
91347,130,73
91348,141,105
91349,102,139
91350,13,2
91351,99,76
91352,96,31
91353,188,49
91354,178,83
91355,181,92
91356,173,150
91357,150,47
91358,137,91
91359,96,109
91360,64,175
91361,106,82
91362,197,85
91363,141,63
91364,171,57
91365,159,113
91366,114,58
91367,78,78
91368,103,119
91369,122,113
91370,164,23
91371,179,32
91372,159,131
91373,83,99
91374,116,98
91375,72,21
91376,149,98
91377,142,113
91378,85,119
91379,119,113
91380,166,85
91381,130,57
91382,157,78
91383,101,108
91384,75,79
91385,180,3
91386,65,80
91387,118,126
91388,160,97
91389,169,76
91390,121,70
91391,113,37
91392,91,128
91393,63,15
91394,153,87
91395,182,52
91396,138,75
91397,158,76
91398,118,79
91399,135,77
91400,163,54
91401,132,103
91402,180,48
91403,87,102
91404,135,44
91405,121,100
91406,114,127
91407,19,125
91408,180,90
91409,190,105
91410,82,18
91411,114,70
91412,171,13
91413,63,152
91414,113,93
91415,105,92
91416,55,167
91417,48,175
91418,147,92
91419,86,18
91420,53,179
91421,59,163
91422,162,13
91423,100,101
91424,101,85
91425,79,77
91426,138,64
91427,44,157
91428,151,88
91429,127,67
91430,120,86
91431,186,147
91432,25,147
91433,124,98
91434,85,134
91435,88,87
91436,124,80
91437,163,67
91438,77,96
91439,97,8
91440,168,66
91441,141,103
91442,129,70
91443,121,84
91444,114,33
91445,137,85
91446,38,175
91447,190,52
91448,146,116
91449,79,26
91450,40,4
91451,78,16
91452,91,106
91453,163,133
91454,146,77
91455,92,137
91456,98,115
91457,71,103
91458,176,49
91459,106,108
91460,138,70
91461,48,75
91462,89,21
91463,88,71
91464,74,16
91465,85,101
91466,156,67
91467,79,111
91468,176,18
91469,183,51
91470,139,98
91471,135,94
91472,73,83
91473,73,184
91474,37,101
91475,104,74
91476,169,22
91477,90,21
91478,133,59
91479,125,82
91480,112,65
91481,121,45
91482,166,84
91483,146,120
91484,130,82
91485,185,44
91486,158,47
91487,107,162
91488,137,91
91489,77,11
91490,132,99
91491,93,119
91492,97,28
91493,111,118
91494,147,91
91495,129,87
91496,138,77
91497,149,105
91498,63,13
91499,120,125
91500,81,89
91501,188,109
91502,128,125
91503,85,101
91504,194,25
91505,118,43
91506,115,125
91507,145,73
91508,41,1
91509,55,167
91510,12,11
91511,126,134
91512,121,142
91513,53,174
91514,140,101
91515,88,100
91516,123,9
91517,129,86
91518,117,117
91519,63,178
91520,149,104
91521,178,100
91522,125,85
91523,153,108
91524,135,50
91525,151,90
91526,94,28
91527,75,84
91528,136,113
91529,73,24
91530,142,64
91531,135,76
91532,168,53
91533,185,117
91534,138,86
91535,181,81
91536,120,83
91537,189,103
91538,164,74
91539,80,124
91540,93,20
91541,198,81
91542,99,7
91543,81,127
91544,162,41
91545,132,101
91546,87,123
91547,43,1
91548,99,80
91549,146,109
91550,195,122
91551,137,106
91552,125,65
91553,45,159
91554,148,115
91555,52,173
91556,194,26
91557,102,89
91558,170,19
91559,116,86
91560,123,92
91561,146,118
91562,116,116
91563,51,177
91564,1,47
91565,51,182
91566,137,88
91567,167,32
91568,159,82
91569,147,95
91570,135,90
91571,137,100
91572,119,24
91573,51,177
91574,129,7
91575,143,88
91576,86,132
91577,164,71
91578,103,34
91579,161,104
91580,156,109
91581,126,37
91582,190,12
91583,142,118
91584,119,83
91585,190,183
91586,122,92
91587,119,94
91588,94,135
91589,44,160
91590,138,93
91591,182,38
91592,105,98
91593,93,21
91594,91,113
91595,102,23
91596,113,100
91597,111,135
91598,169,73
91599,102,99
91600,116,87
91601,102,77
91602,51,183
91603,72,162
91604,197,34
91605,154,33
91606,149,31
91607,163,126
91608,77,194
91609,170,64
91610,175,20
91611,74,18
91612,160,48
91613,137,96
91614,115,18
91615,43,157
91616,87,84
91617,174,24
91618,80,98
91619,73,108
91620,127,132
91621,80,83
91622,118,100
91623,171,22
91624,147,65
91625,88,98
91626,124,103
91627,88,124
91628,134,74
91629,111,65
91630,104,119
91631,149,80
91632,116,101
91633,160,67
91634,161,27
91635,124,99
91636,127,89
91637,126,84
91638,98,104
91639,111,115
91640,132,59
91641,101,108
91642,140,82
91643,144,105
91644,153,82
91645,113,35
91646,145,42
91647,193,183
91648,102,128
91649,140,69
91650,140,102
91651,132,80
91652,135,81
91653,73,180
91654,84,101
91655,36,175
91656,83,94
91657,149,90
91658,54,181
91659,138,57
91660,164,127
91661,139,50
91662,79,111
91663,121,100
91664,102,93
91665,171,66
91666,166,128
91667,150,85
91668,194,42
91669,177,22
91670,128,103
91671,94,76
91672,88,82
91673,141,109
91674,180,80
91675,113,36
91676,130,11
91677,89,134
91678,196,11
91679,78,85
91680,102,94
91681,174,76
91682,110,124
91683,129,32
91684,129,100
91685,88,67
91686,120,92
91687,167,71
91688,72,18
91689,121,104
91690,126,138
91691,138,65
91692,175,86
91693,115,91
91694,85,67
91695,125,137
91696,129,8
91697,121,50
91698,192,183
91699,176,51
91700,87,111
91701,163,74
91702,139,101
91703,110,38
91704,92,23
91705,3,9
91706,104,84
91707,124,119
91708,64,85
91709,95,76
91710,133,104
91711,133,106
91712,60,113
91713,165,86
91714,9,8
91715,88,137
91716,183,37
91717,120,94
91718,94,19
91719,138,68
91720,95,18
91721,136,49
91722,140,78
91723,53,189
91724,102,34
91725,69,183
91726,44,166
91727,146,73
91728,99,23
91729,113,3
91730,119,94
91731,147,79
91732,97,28
91733,122,139
91734,57,189
91735,175,11
91736,69,183
91737,85,18
91738,170,92
91739,124,69
91740,69,165
91741,177,138
91742,128,132
91743,112,121
91744,156,63
91745,75,71
91746,119,136
91747,132,65
91748,192,109
91749,108,139
91750,66,157
91751,100,104
91752,96,118
91753,155,78
91754,196,131
91755,77,194
91756,124,64
91757,140,89
91758,77,192
91759,68,177
91760,135,73
91761,116,83
91762,161,105
91763,175,1
91764,146,93
91765,111,120
91766,68,110
91767,175,88
91768,122,70
91769,110,79
91770,179,15
91771,63,155
91772,188,115
91773,131,82
91774,141,103
91775,134,98
91776,191,182
91777,185,52
91778,130,44
91779,136,101
91780,118,94
91781,72,81
91782,120,133
91783,47,1
91784,146,68
91785,197,114
91786,190,40
91787,63,8
91788,141,116
91789,196,56
91790,138,92
91791,79,90
91792,179,88
91793,139,102
91794,180,59
91795,106,80
91796,111,131
91797,49,176
91798,112,109
91799,137,110
91800,163,181
91801,79,71
91802,176,132
91803,192,42
91804,119,133
91805,135,73
91806,132,113
91807,172,81
91808,169,63
91809,135,40
91810,200,59
91811,151,91
91812,85,122
91813,89,18
91814,121,105
91815,55,176
91816,87,137
91817,185,113
91818,78,133
91819,14,20
91820,129,84
91821,59,11
91822,126,158
91823,141,74
91824,106,20
91825,110,95
91826,132,74
91827,117,128
91828,72,94
91829,140,88
91830,107,20
91831,68,166
91832,97,135
91833,161,86
91834,51,179
91835,83,113
91836,77,25
91837,129,13
91838,135,104
91839,99,12
91840,152,81
91841,127,93
91842,119,88
91843,165,51
91844,130,88
91845,191,183
91846,81,10
91847,168,49
91848,102,13
91849,127,78
91850,116,36
91851,117,100
91852,161,83
91853,53,173
91854,2,30
91855,121,119
91856,127,82
91857,136,102
91858,151,33
91859,158,64
91860,103,12
91861,41,101
91862,47,177
91863,191,74
91864,80,132
91865,182,38
91866,143,72
91867,121,13
91868,100,102
91869,138,91
91870,44,189
91871,109,165
91872,121,1
91873,181,7
91874,78,79
91875,171,78
91876,45,178
91877,7,30
91878,40,171
91879,180,109
91880,168,25
91881,94,94
91882,136,100
91883,105,28
91884,126,28
91885,187,41
91886,174,13
91887,128,138
91888,112,127
91889,154,93
91890,171,93
91891,162,79
91892,178,60
91893,158,86
91894,98,119
91895,165,67
91896,146,64
91897,131,78
91898,90,23
91899,130,69
91900,123,86
91901,120,140
91902,134,90
91903,103,115
91904,166,50
91905,150,52
91906,141,77
91907,152,96
91908,168,42
91909,86,83
91910,170,20
91911,130,73
91912,127,60
91913,119,138
91914,120,78
91915,141,102
91916,176,6
91917,174,151
91918,184,60
91919,160,123
91920,142,98
91921,146,76
91922,96,109
91923,131,69
91924,24,120
91925,105,14
91926,164,60
91927,141,107
91928,184,41
91929,101,138
91930,124,133
91931,183,53
91932,151,82
91933,138,105
91934,141,73
91935,164,51
91936,140,84
91937,163,74
91938,197,78
91939,190,107
91940,120,92
91941,110,25
91942,137,65
91943,174,3
91944,125,74
91945,69,177
91946,77,14
91947,112,101
91948,161,61
91949,157,81
91950,132,68
91951,174,12
91952,88,66
91953,179,80
91954,135,83
91955,142,87
91956,157,81
91957,116,28
91958,78,82
91959,134,70
91960,165,76
91961,68,85
91962,184,178
91963,185,81
91964,127,113
91965,109,176
91966,127,82
91967,135,87
91968,59,110
91969,141,99
91970,180,67
91971,114,101
91972,98,28
91973,162,64
91974,80,22
91975,142,30
91976,116,132
91977,150,106
91978,128,101
91979,151,64
91980,138,92
91981,74,122
91982,181,68
91983,166,53
91984,163,56
91985,143,76
91986,17,5
91987,80,69
91988,169,123
91989,123,72
91990,180,69
91991,143,80
91992,146,86
91993,132,78
91994,151,75
91995,126,77
91996,101,24
91997,152,86
91998,104,23
91999,53,188
92000,76,111
92001,46,174
92002,105,79
92003,180,60
92004,118,85
92005,176,91
92006,181,88
92007,66,182
92008,141,72
92009,185,23
92010,122,96
92011,111,90
92012,182,55
92013,132,102
92014,158,63
92015,127,78
92016,94,26
92017,109,101
92018,145,68
92019,117,124
92020,152,65
92021,118,95
92022,58,128
92023,136,83
92024,121,70
92025,155,106
92026,172,84
92027,152,181
92028,95,15
92029,190,101
92030,102,115
92031,104,22
92032,53,181
92033,74,136
92034,88,102
92035,185,49
92036,184,118
92037,141,81
92038,117,91
92039,164,50
92040,98,111
92041,48,181
92042,189,28
92043,127,16
92044,158,101
92045,94,27
92046,68,165
92047,64,173
92048,118,108
92049,82,28
92050,149,90
92051,72,78
92052,185,128
92053,162,59
92054,132,87
92055,102,103
92056,141,84
92057,111,121
92058,43,168
92059,115,103
92060,98,126
92061,161,48
92062,76,13
92063,69,19
92064,144,115
92065,66,182
92066,10,7
92067,112,40
92068,45,173
92069,174,24
92070,118,8
92071,68,180
92072,6,34
92073,163,91
92074,124,87
92075,51,176
92076,141,103
92077,152,56
92078,173,77
92079,122,69
92080,104,116
92081,149,98
92082,81,93
92083,87,25
92084,116,127
92085,109,128
92086,174,151
92087,149,63
92088,155,30
92089,199,19
92090,142,116
92091,165,167
92092,18,3
92093,157,110
92094,55,175
92095,37,156
92096,92,125
92097,182,71
92098,186,30
92099,13,8
92100,120,133
92101,141,80
92102,156,88
92103,106,135
92104,194,190
92105,134,71
92106,102,78
92107,135,106
92108,165,71
92109,96,134
92110,147,74
92111,149,120
92112,190,51
92113,103,121
92114,113,36
92115,144,47
92116,165,81
92117,46,183
92118,130,70
92119,115,14
92120,54,178
92121,82,91
92122,181,18
92123,177,43
92124,148,86
92125,94,127
92126,75,189
92127,94,124
92128,177,43
92129,103,116
92130,139,67
92131,140,96
92132,118,30
92133,106,120
92134,124,82
92135,195,74
92136,131,5
92137,57,174
92138,150,90
92139,111,5
92140,99,94
92141,149,70
92142,178,188
92143,83,16
92144,10,9
92145,42,169
92146,180,67
92147,121,92
92148,46,179
92149,110,132
92150,73,15
92151,154,108
92152,85,123
92153,96,137
92154,121,146
92155,164,65
92156,168,76
92157,55,177
92158,150,66
92159,142,84
92160,95,107
92161,190,40
92162,142,110
92163,93,115
92164,127,132
92165,99,25
92166,136,89
92167,113,38
92168,116,4
92169,179,39
92170,143,113
92171,102,100
92172,141,88
92173,180,80
92174,54,181
92175,14,28
92176,73,19
92177,85,93
92178,55,177
92179,117,27
92180,194,34
92181,74,99
92182,148,87
92183,145,76
92184,146,78
92185,164,88
92186,154,128
92187,177,163
92188,173,117
92189,78,85
92190,152,78
92191,182,41
92192,135,107
92193,151,48
92194,145,120
92195,139,81
92196,6,47
92197,61,106
92198,182,52
92199,167,170
92200,66,16
92201,115,31
92202,185,104
92203,123,75
92204,100,116
92205,130,89
92206,129,43
92207,119,100
92208,168,150
92209,158,72
92210,50,179
92211,138,76
92212,129,73
92213,81,26
92214,172,54
92215,148,83
92216,86,136
92217,51,4
92218,141,107
92219,89,21
92220,152,110
92221,117,42
92222,171,155
92223,195,24
92224,121,154
92225,133,82
92226,125,98
92227,124,81
92228,134,85
92229,161,60
92230,101,21
92231,118,138
92232,111,115
92233,110,57
92234,116,13
92235,147,99
92236,44,198
92237,155,97
92238,113,39
92239,171,72
92240,168,76
92241,102,114
92242,107,89
92243,122,134
92244,122,87
92245,88,68
92246,171,26
92247,106,121
92248,134,87
92249,155,93
92250,41,2
92251,16,4
92252,173,127
92253,131,40
92254,160,48
92255,117,130
92256,41,1
92257,185,51
92258,66,106
92259,110,113
92260,103,131
92261,102,84
92262,190,185
92263,119,155
92264,102,70
92265,148,86
92266,129,150
92267,137,188
92268,169,21
92269,110,94
92270,148,91
92271,168,1
92272,179,119
92273,147,100
92274,84,142
92275,146,118
92276,55,182
92277,131,73
92278,158,75
92279,58,186
92280,109,81
92281,65,113
92282,54,175
92283,102,111
92284,120,88
92285,116,138
92286,1,34
92287,140,82
92288,183,62
92289,119,105
92290,75,81
92291,138,50
92292,169,121
92293,61,171
92294,181,81
92295,184,72
92296,172,145
92297,188,53
92298,131,82
92299,112,82
92300,109,79
92301,94,25
92302,69,18
92303,49,177
92304,103,87
92305,57,176
92306,127,77
92307,191,118
92308,119,21
92309,122,72
92310,157,49
92311,122,46
92312,93,138
92313,147,96
92314,81,153
92315,122,9
92316,172,54
92317,190,25
92318,142,49
92319,184,73
92320,176,86
92321,150,109
92322,173,17
92323,94,24
92324,82,145
92325,124,96
92326,172,55
92327,151,63
92328,126,30
92329,95,134
92330,103,88
92331,94,25
92332,127,59
92333,138,95
92334,82,133
92335,105,108
92336,78,99
92337,88,18
92338,120,88
92339,172,73
92340,160,59
92341,109,12
92342,165,24
92343,128,85
92344,89,24
92345,118,43
92346,125,70
92347,174,42
92348,166,147
92349,189,55
92350,150,62
92351,171,89
92352,31,8
92353,193,183
92354,123,82
92355,137,100
92356,146,85
92357,130,45
92358,130,78
92359,103,110
92360,156,110
92361,118,132
92362,158,81
92363,157,75
92364,115,14
92365,161,108
92366,105,92
92367,69,18
92368,174,24
92369,94,113
92370,52,166
92371,94,83
92372,118,118
92373,173,27
92374,19,123
92375,45,190
92376,86,25
92377,105,106
92378,168,83
92379,87,135
92380,138,74
92381,124,45
92382,86,99
92383,91,83
92384,96,18
92385,134,77
92386,102,33
92387,135,115
92388,146,68
92389,116,63
92390,138,82
92391,85,109
92392,144,66
92393,141,91
92394,24,139
92395,61,180
92396,131,45
92397,98,99
92398,161,63
92399,54,171
92400,104,78
92401,132,106
92402,146,82
92403,143,120
92404,96,11
92405,128,57
92406,58,72
92407,196,73
92408,161,104
92409,159,132
92410,94,99
92411,3,45
92412,182,79
92413,115,93
92414,131,67
92415,85,16
92416,122,80
92417,96,109
92418,111,136
92419,125,107
92420,82,66
92421,76,14
92422,118,54
92423,110,13
92424,92,113
92425,137,85
92426,138,97
92427,140,93
92428,74,82
92429,196,94
92430,143,87
92431,124,82
92432,19,2
92433,114,123
92434,77,101
92435,127,94
92436,188,37
92437,93,138
92438,167,145
92439,160,200
92440,137,45
92441,177,47
92442,91,127
92443,87,130
92444,113,100
92445,44,198
